1;1;34;DONALD;Presse. Time-Life-Verlag.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '34', 'DONALD', 'Presse. Time-Life-Verlag.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;35;BOB;Wow. Was denn? Text? Layout?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '35', 'BOB', 'Wow. Was denn? Text? Layout?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;36;DONALD;Lohnverrechnung.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '36', 'DONALD', 'Lohnverrechnung.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;37;BOB;Oh. Scharf. Also …;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '37', 'BOB', 'Oh. Scharf. Also …',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;38;SARAH;(kommt herein) Entschuldigung, dass ich euch habe warten lassen. (reicht Bob die Hand) Guten Abend. Ich bin Sarah.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '38', 'SARAH', '(kommt herein) Entschuldigung, dass ich euch habe warten lassen. (reicht Bob die Hand) Guten Abend. Ich bin Sarah.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;39;BOB;(schüttelt ihr die Hand, etwas verblüfft) Ah. ´n Abend. Ich bin Bob.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '39', 'BOB', '(schüttelt ihr die Hand, etwas verblüfft) Ah. ´n Abend. Ich bin Bob.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;40;DONALD;Und ich bin weg. (holt seinen Mantel);;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '40', 'DONALD', 'Und ich bin weg. (holt seinen Mantel)',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;41;SARAH;Ich ruf dich später an.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '41', 'SARAH', 'Ich ruf dich später an.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;42;DONALD;Bist du sicher, dass du das durchziehen willst?;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '42', 'DONALD', 'Bist du sicher, dass du das durchziehen willst?',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
1;1;43;SARAH;Ich ruf dich an, sobald die Luft rein ist.;;"INSERT INTO `play_textbooks` (`id`, `play_id`, `scene_id`, `linenumber`, `said_by`, `text`, `following_stage_direction`, `created_at`, `updated_at`, `deleted_at`) VALUES (NULL, '1', '1', '43', 'SARAH', 'Ich ruf dich an, sobald die Luft rein ist.',null, CURRENT_TIMESTAMP, CURRENT_TIMESTAMP, NULL);"
